word_idx,word_id,word,accuracy
536,w_36f2a10c9a7955ca,painting,0.992063492063492
537,w_d47297fa68d80bcd,organizer,0.992063492063492
538,w_e7e694c58cd50e03,book,0.99203187250996
539,w_4ff0b1538469338a,year,0.99203187250996
540,w_e80721793c24ae14,private,0.99203187250996
541,w_5514ae81cf9b1af3,stupid,0.99203187250996
542,w_ca84d1343b96baa8,web,0.99203187250996
543,w_5f9e5802bbabc71f,are,0.99203187250996
544,w_a2716ecc2f4dedd7,talking,0.99203187250996
545,w_8cbd0a74c6efdb39,begin,0.99203187250996
546,w_12625ba3c14eddfc,waiting,0.99203187250996
547,w_16f766f2f5d7ff50,restart,0.99203187250996
548,w_f3871f925c53c3a4,holidays,0.99203187250996
549,w_0428d021a98d2f4b,hamburger,0.99203187250996
550,w_ec1897896beb804f,photographic,0.99203187250996
551,w_e7b9be56907c5d36,dancing,0.992
552,w_112f3a99b283a4e1,flag,0.992
553,w_20770554c8961543,yourself,0.992
554,w_80655da8d80aaaf9,tree,0.992
555,w_810a25d76c31e495,symbol,0.992
556,w_0737c22d3bfae812,complete,0.992
557,w_29cf0a63a0aa3403,newspaper,0.992
558,w_6719f3fd47f560d5,irregular,0.992
559,w_83ea81129cf4d24a,incident,0.992
560,w_e4c8d951f1cc300d,presentation,0.992
561,w_775bb961b81da1ca,princess,0.992
562,w_bec9703f7a456cd2,six,0.991967871485943
563,w_66c2fa4e9e566957,usually,0.991967871485943
564,w_84965c634cab1fac,spoken,0.991967871485943
565,w_eec7121ebf641c6e,pilot,0.991967871485943
566,w_65c3466e8889ff12,feed,0.991967871485943
567,w_ad8167df4b75bd9f,monday,0.991967871485943
568,w_7a10f399752fedfa,afternoon,0.991967871485943
569,w_7ab9d1883a9724bf,delicious,0.991967871485943
570,w_08808065106e0f48,crystal,0.991967871485943
571,w_92298812107bb17e,zoom,0.991935483870967
572,w_8fcd25a39d203718,with,0.991935483870967
573,w_d42c0112962be8a7,mind,0.991935483870967
574,w_065e43c050d8ad2e,intelligent,0.991935483870967
575,w_36ab4aaa56c8fea2,signal,0.991935483870967
576,w_12de88176aaf800a,follower,0.991935483870967
577,w_783923e57ba5e8f1,get,0.991902834008097
578,w_1438a018e42f7ff3,twins,0.991902834008097
579,w_4ff18f00176f0f2b,quality,0.991902834008097
580,w_35db87052909da83,graphic,0.991902834008097
581,w_bf1a879257521137,difficulty,0.991902834008097
582,w_7dca5d4cddf5fa5d,learn,0.991869918699187
583,w_36a3bbe0659d5cf5,farm,0.991869918699187
584,w_2680b6746cf8291f,door,0.991869918699187
585,w_dad64cc6f975d048,under,0.991869918699187
586,w_7c211433f0207159,world,0.991869918699187
587,w_bb064b23223dff9b,challenge,0.991869918699187
588,w_fe96dd39756ac41b,operator,0.991869918699187
589,w_54785b354a6fe9bf,living,0.991869918699187
590,w_cc5a0c506761ce68,eleven,0.991869918699187
591,w_7c02c7e8a01ba46d,observation,0.991869918699187
592,w_1adc83a3838bce4a,institution,0.991869918699187
593,w_c9600527f45e29da,agree,0.991836734693877
594,w_f99abcfae6c3ce6d,twice,0.991836734693877
595,w_eb875812858d27b2,some,0.991836734693877
596,w_4502229742dda534,little,0.991836734693877
597,w_f15fd675d55b55f8,doing,0.991836734693877
598,w_1ef41af4175fe164,winter,0.991836734693877
599,w_b96cfac54be61549,forget,0.991836734693877
600,w_2c65275ae0b05e53,protein,0.991836734693877
601,w_e5ee74e736bf6985,collected,0.991836734693877
602,w_a8f700e7c0a3e16c,calculate,0.991836734693877
603,w_9c3c295f075290ea,smaller,0.991836734693877
604,w_8e2b6e21dfdfc190,breaking,0.991836734693877
605,w_347ff910b7ac384b,burning,0.991836734693877
606,w_0a3c157920563b76,pictures,0.991836734693877
607,w_e29e8d943c26ff16,finding,0.991836734693877
608,w_6ae2df692f642fba,profession,0.991836734693877
609,w_a6d81694b1fea544,attack,0.991803278688524
610,w_89f6229a11ac4eba,small,0.991803278688524
611,w_9424ac79de34c97c,noise,0.991803278688524
612,w_ba36b97a41e7faf7,special,0.991803278688524
613,w_5a013c49508291c6,missing,0.991803278688524
614,w_7d3f44729dc24388,much,0.991803278688524
615,w_3c49d9cc3c0c8342,running,0.991803278688524
616,w_6dd0fe8001145bec,color,0.991803278688524
617,w_4abdad28f520e9c6,society,0.991803278688524
618,w_0574d7efae5bbd0a,political,0.991803278688524
619,w_b8114546a306ba12,building,0.991803278688524
620,w_38aa53de31c04bcf,zebra,0.991803278688524
621,w_ba1d32fcf830168f,lifetime,0.991803278688524
622,w_e1e2b964389a4406,installation,0.991803278688524
623,w_b5706d7a577938ae,smoking,0.991769547325102
624,w_0b1e95cfd9775191,from,0.991769547325102
625,w_45e18dad51fd9e88,outside,0.991769547325102
626,w_8e68b3e5af636475,country,0.991769547325102
627,w_20af418657698863,medium,0.991769547325102
628,w_91c38fc743ea1600,spend,0.991769547325102
629,w_d79ac4a2b1ac0251,mountain,0.991769547325102
630,w_81e9209e64bdd3a5,sign,0.991769547325102
631,w_8ec4382b31516822,economy,0.991769547325102
632,w_90a8834de7632686,production,0.991769547325102
633,w_630af549b66857e8,choice,0.991735537190082
634,w_5bdcd3c0d4d24ae3,support,0.991735537190082
635,w_c405fd1117e8f4f8,frozen,0.991735537190082
636,w_1eb0b8dc987b82e5,discover,0.991735537190082
637,w_721a45b6ef9c0367,ocean,0.991735537190082
638,w_fcbc333bd18271e9,trust,0.991735537190082
639,w_bee38fbc71dc4377,trouble,0.991735537190082
640,w_b972c8ef2b9a433c,slowly,0.991735537190082
641,w_e6cb995cfe0fe323,disconnected,0.991735537190082
642,w_d88d473b374eed70,come,0.991701244813278
643,w_e9ba3d3a5fcb656b,myself,0.991701244813278
644,w_2eb888e95f113117,since,0.991701244813278
645,w_85c274929bc0e28e,middle,0.991701244813278
646,w_517d5a7240861ec2,different,0.991701244813278
647,w_8fe63c015a9b530b,chess,0.991701244813278
648,w_9dbfbe4709d4588a,dress,0.991666666666666
649,w_5377f790adf05c17,ugly,0.991666666666666
650,w_e628da552b759cd0,fortune,0.991666666666666
651,w_192a56759d36454c,used,0.991666666666666
652,w_e5f37c1b03f961a4,sir,0.991666666666666
653,w_10d41994ccba059f,soundtrack,0.991666666666666
654,w_52d8844b2b4c6a45,radiator,0.991666666666666
655,w_6cf34755b9de3322,baby,0.991631799163179
656,w_0e66b49d04a43c19,picture,0.991631799163179
657,w_958f57f57d72a30f,if,0.991631799163179
658,w_a2cb5f7bb85df88b,idiot,0.991631799163179
659,w_8def4372cd160453,few,0.991631799163179
660,w_505eabdfb8082f91,weekend,0.991631799163179
661,w_f98669cc9b81fea7,weather,0.991631799163179
662,w_6f4d3f36ea02fab5,tablet,0.991631799163179
663,w_6ccc38e42cac046e,invisible,0.991631799163179
664,w_f18bfb74e613afb1,dictionary,0.991631799163179
665,w_936f3a7eb4da0414,celebrity,0.991631799163179
666,w_d0713f5a930de4f0,hairstyle,0.991631799163179
667,w_edee9402d198b04a,next,0.991596638655462
668,w_eeb35d331bddcddf,photo,0.991596638655462
669,w_3d637fc604995b51,see,0.991596638655462
670,w_11e60b0eaadebaab,natural,0.991596638655462
671,w_0e93069c40111cd6,child,0.991596638655462
672,w_b573f24e55d6b754,power,0.991596638655462
673,w_b363713a938afcd3,manual,0.991596638655462
674,w_4ed0428505b0b89f,visitor,0.991596638655462
675,w_ca0dd83451c629db,creator,0.991596638655462
676,w_a28100fa6a50a3cb,cover,0.991596638655462
677,w_8178ea208ac19066,working,0.991561181434599
678,w_d8f7e9c783be8232,flow,0.991561181434599
679,w_7b231a50a498ef15,available,0.991561181434599
680,w_c22b5f9178342609,hi,0.991561181434599
681,w_569ebdc2fb509963,stand,0.991561181434599
682,w_7a4cc7e1876f0a32,directly,0.991561181434599
683,w_38743fbb4474f988,mix,0.991525423728813
684,w_009e058c883c683e,bedroom,0.991525423728813
685,w_b1b0b8de8a6228f6,patient,0.991525423728813
686,w_bb40f75a9c6038e0,meat,0.991525423728813
687,w_89368e1d68015693,size,0.991489361702127
688,w_874f5e379b379e5b,beauty,0.991489361702127
689,w_bc74f4f071a5a33f,green,0.991489361702127
690,w_6a1cec45eaf37b34,clean,0.991489361702127
691,w_41209342f3614110,friendly,0.991489361702127
692,w_f8f0bc79d442176f,younger,0.991489361702127
693,w_d78bdfdf00b7f748,smoked,0.991489361702127
694,w_c7cce5cc34d8e030,professionally,0.991489361702127
695,w_c7119f1fb0b68075,unsuccessful,0.991489361702127
696,w_b892f067921d2314,sunny,0.991452991452991
697,w_0e1ce4b96457c05a,powerful,0.991452991452991
698,w_2da36ff30a38777c,station,0.991452991452991
699,w_6ad3a9478f1c4162,storm,0.991416309012875
700,w_517bd000b74cbc11,fight,0.991416309012875
701,w_160cefc1ad7e0889,side,0.991416309012875
702,w_3f3c58ae42b9b422,battery,0.991416309012875
703,w_fe0feb3c23600a3f,musical,0.991416309012875
704,w_396be4c7cf4edcfd,personally,0.991416309012875
705,w_f2026124fed3c0c7,timeless,0.991416309012875
706,w_4f9cac8dbc4c67a3,break,0.991379310344827
707,w_68bb04bd54b8f6c5,sex,0.991379310344827
708,w_e572f95f9d1fad10,made,0.991379310344827
709,w_85f940c72d551ab7,winner,0.991379310344827
710,w_cca5020761d41326,flight,0.991379310344827
711,w_433313dc69608f21,economic,0.991379310344827
712,w_1785a93e5a968f37,government,0.991379310344827
713,w_de3ac21778e51de1,exit,0.991341991341991
714,w_96a1a08dcded48b7,female,0.991341991341991
715,w_148627088915c721,snake,0.991341991341991
716,w_950593b1f42de841,paper,0.991341991341991
717,w_3a21295d813c26eb,store,0.991341991341991
718,w_78918dcaf22c0486,focus,0.991341991341991
719,w_248902131a732628,spring,0.991341991341991
720,w_7033e90fcdda169d,temperature,0.991341991341991
721,w_147f6d8564d1761f,sold,0.991341991341991
722,w_98007a762daae776,decoration,0.991341991341991
723,w_03b9f82f01b19809,calculating,0.991341991341991
724,w_2871591e64f027a2,gay,0.991304347826087
725,w_e11523c5ff23fc16,language,0.991304347826087
726,w_c218e39efa2e1aae,function,0.991304347826087
727,w_f3c62de455962fbd,express,0.991266375545851
728,w_ea5eb8e27f6e7dd7,medicine,0.991266375545851
729,w_4b5fdc6e9d5042e7,hall,0.991266375545851
730,w_850b4d7aa8e83b4c,friendship,0.991266375545851
731,w_841117513f5207a8,leaves,0.991266375545851
732,w_5c07d1e47b9d6194,piano,0.991228070175438
733,w_e3b7c980d763196e,primary,0.991228070175438
734,w_e159bc524f9a6d88,nervous,0.991228070175438
735,w_cae355b615b61313,please,0.991189427312775
736,w_9cf5e7cd8fcf3949,credit,0.991189427312775
737,w_170fd7e84a1b2f97,glass,0.991189427312775
738,w_168cbb2ea52b9e34,clear,0.991189427312775
739,w_6cbf68c50f73c846,following,0.991189427312775
740,w_ffff80d25a2651a5,mirror,0.991189427312775
741,w_d923de9f69455c8b,famous,0.991189427312775
742,w_bcef7a0462580829,cheese,0.991189427312775
743,w_a0f4ea7d91495df9,short,0.991189427312775
744,w_749a99285f3623ad,nearly,0.991189427312775
745,w_2b33481854c8c35e,serious,0.991189427312775
746,w_f52bc44a34340cbf,invite,0.991189427312775
747,w_57e8a7776d6892a8,slow,0.991189427312775
748,w_51c817ab85e3c10c,accepted,0.991189427312775
749,w_3c8ec4874488f609,goodbye,0.991189427312775
750,w_31a841af7b2f7327,pen,0.991189427312775
751,w_ee9f38e186ba06f5,count,0.991189427312775
752,w_1b7e649fe6adac88,familiar,0.991189427312775
753,w_a3404013c7544b09,passport,0.991189427312775
754,w_29324637de6f924f,exciting,0.991189427312775
755,w_9e32521dd2f8b27b,car,0.991150442477876
756,w_4a82cb6db537ef6c,teacher,0.991150442477876
757,w_e6427457497fe0f4,office,0.991150442477876
758,w_1b78eb3be0ae3f0e,front,0.991150442477876
759,w_55472e5395290a0b,ever,0.991150442477876
760,w_cd1b646ebd1f6844,so,0.991150442477876
761,w_0b35c19a59e785e6,quickly,0.991150442477876
762,w_e6fb06210fafc02f,code,0.991150442477876
763,w_5bfa1070b9be6360,forgot,0.991150442477876
764,w_d95b79cfc988b3b1,just,0.991111111111111
765,w_6c973e8803b3fbaa,joker,0.991111111111111
766,w_c4ba45eb15e9b761,useful,0.991111111111111
767,w_eed986797fe67a1e,calling,0.991111111111111
768,w_a49a78f944bf1f73,everyone,0.991111111111111
769,w_9aa15b5bf5c702f5,photography,0.991111111111111
770,w_c00dbbc9dadfbe1e,old,0.991071428571428
771,w_1a954628a960aaef,head,0.991071428571428
772,w_ef5c844eab88bcac,match,0.991071428571428
773,w_ab24aed5a7c4ad45,medical,0.991071428571428
774,w_00f74c9df553d35b,carefully,0.991071428571428
775,w_0ef25ae00f40c847,kind,0.991071428571428
776,w_c3ee137d4f22eb06,table,0.991071428571428
777,w_1d06a0d76f000e6e,model,0.991071428571428
778,w_4bd8eddacb60b412,hot,0.991031390134529
779,w_dea4551202c12f83,laugh,0.991031390134529
780,w_913890da900a737f,smoker,0.991031390134529
781,w_365ec17a675f3273,nobody,0.991031390134529
782,w_32c8bbff09c35626,father,0.991031390134529
783,w_85d8d76ba15bde3e,cool,0.990990990990991
784,w_c95259de1fd71981,money,0.990990990990991
785,w_2ec3d0c752de172c,calm,0.990990990990991
786,w_5a46b8253d07320a,flower,0.990950226244343
787,w_b746d79201944bf5,mixed,0.990950226244343
788,w_de3460832ea070ef,lovely,0.990950226244343
789,w_d0a3e7f81a9885e9,type,0.990950226244343
790,w_7947e92e3c8e49d8,reason,0.990909090909091
791,w_d0be2dc421be4fcd,apple,0.990909090909091
792,w_8bec0406497ccf8b,ball,0.990909090909091
793,w_e0996a37c13d44c3,first,0.990867579908675
794,w_a066f070178f3141,buy,0.990867579908675
795,w_dfe2db74975e0aa9,general,0.990867579908675
796,w_59033478180d0708,killer,0.990867579908675
797,w_5c9f73af73334ffe,market,0.990867579908675
798,w_c87292505ac7626a,workout,0.990867579908675
799,w_5b8a763b54510a22,sale,0.990867579908675
800,w_6dbdd59ab542c91f,half,0.990867579908675
801,w_9a12c50f2f23af9f,studio,0.990867579908675
802,w_9b466094ec991a03,post,0.990867579908675
803,w_405906c9d5be6ae5,after,0.990825688073394
804,w_4582cd02ee9fd9bc,pain,0.990825688073394
805,w_41a682cadfe3d717,fly,0.990825688073394
806,w_b43c4b82570e182e,extra,0.990825688073394
807,w_c692273deb2772da,version,0.990825688073394
808,w_251e382f763507ea,camera,0.990783410138248
809,w_f9e2ef61def87209,almost,0.990783410138248
810,w_d617b5ef5a36ed1c,actually,0.990783410138248
811,w_d67cca5aaed6ead2,brother,0.990783410138248
812,w_1ec558a60b5dda24,go,0.99074074074074
813,w_1b480158e1f30e0b,stop,0.99074074074074
814,w_c2c1a1062d882a63,cooking,0.99074074074074
815,w_ba1d4317935dffc0,national,0.99074074074074
816,w_eee0bbba4ff92adb,continue,0.99074074074074
817,w_48eda733f81c9658,wife,0.990697674418604
818,w_dc01c6b7487aab92,say,0.990697674418604
819,w_2f56c0ac09ef740a,kitchen,0.990697674418604
820,w_a1faba8ba889571d,emotion,0.990697674418604
821,w_7817c52b25607be6,machine,0.990697674418604
822,w_38464bf083d958b5,rock,0.990654205607476
823,w_5929e58a5aa1fde3,nice,0.990654205607476
824,w_49dc1cb094dffe3a,face,0.990654205607476
825,w_410114109270c8ff,queen,0.990654205607476
826,w_b0f7f128338b504e,pink,0.990654205607476
827,w_bd370d1b6f9b3580,step,0.990654205607476
828,w_bfc95e50f828f0ae,pay,0.990654205607476
829,w_53a5687cb26dc41f,success,0.990654205607476
830,w_bed97175b06e68eb,plan,0.990654205607476
831,w_e927d0677c77241b,date,0.990610328638497
832,w_92b6320812d86abe,speed,0.990610328638497
833,w_12c0f1fbadc4046b,left,0.990610328638497
834,w_fc7a786f5557431a,historical,0.990610328638497
835,w_1f0160076c9f42a1,doctor,0.990566037735849
836,w_1dd09baa19dc7688,sister,0.990566037735849
837,w_c73c99fd6024c8c0,perfect,0.990566037735849
838,w_dc867c03d6f1f438,push,0.990566037735849
839,w_9d989e8d27dc9e0e,cat,0.990521327014218
840,w_d1d9b9355fa9cd3e,air,0.990521327014218
841,w_6656018ac96d0295,always,0.990521327014218
842,w_e74295bfc2ed0b52,very,0.990521327014218
843,w_afe003f11764b023,pure,0.990521327014218
844,w_75d625211c6682d4,revolution,0.990521327014218
845,w_52efcb6c3e9a3053,alcohol,0.990521327014218
846,w_7ecfd8f97b4729c6,freedom,0.99047619047619
847,w_4a240ec058b403b4,she,0.99047619047619
848,w_37745ed7a0f005fb,map,0.99047619047619
849,w_677c1bfa3a036c74,still,0.99047619047619
850,w_424fa43965bde21e,cold,0.990430622009569
851,w_3c6bdcddc94f64bf,news,0.990430622009569
852,w_173d9168467e6c36,energy,0.990430622009569
853,w_25b732b3425cf842,girl,0.990430622009569
854,w_0911aed621a145fb,hero,0.990384615384615
855,w_999400659233415a,her,0.990384615384615
856,w_0afde56699db99c4,fast,0.990384615384615
857,w_f1eb08c4e3f8a5ab,rainbow,0.990384615384615
858,w_bd7580126b941404,meeting,0.990338164251207
859,w_bc8d8647b02deea0,call,0.990338164251207
860,w_36e473c8b75b36f9,castle,0.990338164251207
861,w_5dbc716c4600097b,load,0.990338164251207
862,w_5eb965dd8c804a3a,dead,0.990291262135922
863,w_c2a6b03f190dfb2b,new,0.990243902439024
864,w_e5fd9cfe0e803911,done,0.990243902439024
865,w_09649207a9b5da67,tall,0.990243902439024
866,w_f84e2e2dadd87384,copy,0.990196078431372
867,w_250e77f12a5ab697,banana,0.990196078431372
868,w_04489a12bbaa6aeb,use,0.990147783251231
869,w_e1d0c6c1c29e6ad5,write,0.990147783251231
870,w_a65265946e25560c,speak,0.99009900990099
871,w_e27f78e91dbba302,economist,0.99009900990099
872,w_030ef4a52619b493,male,0.990049751243781
873,w_7ca7a4abcc2d7c17,drink,0.990049751243781
874,w_c84c50d5a767a23b,fun,0.99
875,w_4c1f32a51dbf7d69,zoo,0.99
876,w_285f9a003f671c24,nurse,0.99
877,w_b56def36afbfb8cd,moment,0.99
878,w_36152587b7f8361c,completely,0.99
879,w_75c0533730caf1f7,ready,0.989949748743718
880,w_dac3990e1a41fe70,looking,0.98989898989899
881,w_e83249bd3ba79932,home,0.989795918367346
882,w_ec1deb95d610f97b,care,0.989795918367346
883,w_bf31c52c32b0fcda,safe,0.989795918367346
884,w_d9c4e99a174c9471,college,0.989795918367346
885,w_b3b6db05f1888b16,feeling,0.989743589743589
886,w_9d0d8f102b4000c6,unpopular,0.989690721649484
887,w_149cf4d0df139318,hometown,0.989583333333333
888,w_310ec4e6213b134f,notification,0.989547038327526
889,w_18342d1b3da73253,professional,0.989528795811518
890,w_dd8ce13ad1ba5d66,transform,0.989510489510489
891,w_6dd8429cc900b946,processing,0.989510489510489
892,w_2dd2bed725678b4f,today,0.989473684210526
893,w_26aca7941a99d90e,introduction,0.989436619718309
894,w_b70686c582e1b6a0,forgotten,0.989417989417989
895,w_4e55a2f33b8b8ffb,believable,0.989399293286219
896,w_e90cdf1a69951ee6,minority,0.989361702127659
897,w_afd4a02f47e49e70,microbiology,0.98932384341637
898,w_fbd4798165ead7a4,himself,0.989285714285714
899,w_18cae9faeeb9b99b,moonlight,0.989285714285714
900,w_9c758f06878ddd29,volleyball,0.989285714285714
901,w_d08403e573b3e803,workbook,0.989208633093525
902,w_46237b3d702aad61,calculator,0.989169675090252
903,w_ec9814396ba26fa0,expression,0.989169675090252
904,w_05134426bcd17505,development,0.989169675090252
905,w_94da2f4c97cd7580,pyramid,0.989169675090252
906,w_573bb1c8af168ed6,disconnect,0.989169675090252
907,w_7601834e5495b2e7,independent,0.989130434782608
908,w_b27c2f67af075f19,geography,0.989130434782608
909,w_60c58ad2ef34d96f,communication,0.989090909090909
910,w_e4f8d33a5b2935ac,biological,0.98905109489051
911,w_f9cf6f58196fc407,employed,0.989010989010989
912,w_5e2fb0c2c59448e1,publish,0.989010989010989
913,w_281ad2a40c861a3d,preference,0.989010989010989
914,w_1fe94581df8b76b2,recommend,0.989010989010989
915,w_ba22ef34f8bf4f0d,glasses,0.988970588235294
916,w_4ff75f80957469c4,international,0.988970588235294
917,w_e492e8cc2e352d1e,vitamin,0.988888888888888
918,w_558d9ebff7a15b16,mineral,0.988888888888888
919,w_d55507e77139f0eb,driven,0.988888888888888
920,w_03a14bb16d08b319,freestyle,0.988888888888888
921,w_8b48fdf8ac0ef7ab,lived,0.988888888888888
922,w_7f848c7283fc088f,recycling,0.988888888888888
923,w_18c0f103187c5c94,vacation,0.988847583643122
924,w_f96da029a6daa432,experience,0.988847583643122
925,w_6c125717ec93cd43,automatically,0.988847583643122
926,w_bc61eb926f8c7716,complication,0.988847583643122
927,w_dd6bd66e14f57c3d,dear,0.988805970149253
928,w_adee35375ad537d8,customs,0.988805970149253
929,w_85193e237d55185f,successfully,0.988805970149253
930,w_100370da94bbbacf,interviewer,0.988805970149253
931,w_6e53e49b77327fa2,domination,0.988805970149253
932,w_80927930981974a2,unbelievable,0.98876404494382
933,w_7428c4145a49b9d0,nickname,0.988721804511278
934,w_2c1e2b1daf8e75bb,activate,0.988721804511278
935,w_b3ce3aa49140e670,everyday,0.988721804511278
936,w_50c0788f5b4c0f5b,reflection,0.988721804511278
937,w_0921334db5ea7ebd,memorize,0.988721804511278
938,w_7efea8ff96963f31,incomplete,0.988721804511278
939,w_ef4d54d14e10f1ea,cinema,0.988679245283018
940,w_eff8ec10351afe6a,unlikely,0.988679245283018
941,w_8d7050ffcf7a2ee2,engineer,0.988679245283018
942,w_8e73840bbf9c54e8,understand,0.988679245283018
943,w_45a21e4b5b2a90eb,morning,0.988679245283018
944,w_ad363a93848bc486,film,0.988636363636363
945,w_71a7ca855f38bc55,point,0.988636363636363
946,w_856c501f984132d2,fighter,0.988636363636363
947,w_338526e5c661ccb2,conservation,0.988636363636363
948,w_78cbc77f583dd808,dinner,0.988593155893536
949,w_db3d405b10675998,on,0.988593155893536
950,w_f584439dd0eaefd7,disagree,0.988593155893536
951,w_1a5a9cecabd7476b,postcard,0.988593155893536
952,w_66b03f0b078b6f2a,pancake,0.988593155893536
953,w_38bd340c3898f58c,confirmation,0.988593155893536
954,w_e78fe7049341b361,mode,0.988593155893536
955,w_01425b47c4f18bb1,casually,0.988593155893536
956,w_a3285469a88cd584,everywhere,0.988593155893536
957,w_7c66d7ab80ebf034,voicemail,0.988593155893536
958,w_1e2f761d51d06c2b,lifestyle,0.98854961832061
959,w_00174a5cfbf2335e,relaxed,0.98854961832061
960,w_a62a96702da958b6,educate,0.98854961832061
961,w_d2005cc206ccbfde,application,0.988505747126436
962,w_5a1504e6868c65bf,pocket,0.988461538461538
